;0;1;2;3;4;5;6;7;8;9;10
82;;4.0;3.0;2.0;235.0;2.0;1078.0;7.0;7.0;1932.0;2.0
83;;4.0;2.0;1.0;40.0;4.0;1205.0;7.0;7.0;1971.0;2.0
84;;4.0;2.0;3.0;353.0;2.0;3157.0;7.0;7.0;1971.0;2.0
85;;4.0;2.0;2.0;383.0;3.0;2961.0;7.0;7.0;1910.0;2.0
86;;;2.0;;;;18932.42366;3.0;3.0;;5.0
87;;4.0;2.0;1.0;235.0;3.0;1065.0;7.0;7.0;1982.0;2.0
88;;4.0;2.0;2.0;359.0;3.0;2708.0;7.0;7.0;1910.0;2.0
89;;4.0;3.0;2.0;1104.0;2.0;12732.0;7.0;7.0;1955.0;2.0
90;;4.0;2.0;1.0;201.0;3.0;1086.0;7.0;7.0;1971.0;2.0
91;;4.0;2.0;2.0;300.0;4.0;1737.0;7.0;7.0;1910.0;2.0
92;;4.0;2.0;2.0;583.0;3.0;2991.0;7.0;7.0;1910.0;2.0
93;;4.0;2.0;3.0;;3.0;10133.0;3.0;7.0;1955.0;3.0
94;100.0;;2.0;;;;1938.3281920000002;3.0;1.0;;1.0
95;;;2.0;;;;5351.2128;3.0;3.0;;3.0
96;;4.0;2.0;2.0;1071.0;3.0;8255.0;7.0;7.0;1982.0;2.0
97;;4.0;2.0;3.0;489.0;2.0;2777.0;7.0;7.0;1955.0;2.0
98;;4.0;2.0;1.0;313.0;2.0;2238.0;7.0;7.0;1982.0;2.0
99;;4.0;2.0;1.0;197.0;3.0;1014.0;7.0;7.0;1971.0;2.0
100;87.0;;2.0;;;;8639.421581999999;3.0;1.0;;1.0
101;;4.0;2.0;3.0;956.0;2.0;8711.0;7.0;7.0;1932.0;2.0
102;;4.0;2.0;2.0;333.0;3.0;1691.0;7.0;7.0;1910.0;2.0
103;;4.0;2.0;1.0;456.0;3.0;3323.0;7.0;7.0;1955.0;2.0
104;;4.0;2.0;1.0;193.0;;1281.0;7.0;7.0;1910.0;2.0
105;;;2.0;;;;2008.3770539999998;3.0;4.0;;1.0
106;;;2.0;;;;8143.969883;3.0;4.0;;4.0
107;;4.0;2.0;1.0;402.0;3.0;2164.0;7.0;7.0;1982.0;2.0
108;;;2.0;;;;475.6;3.0;8.0;;3.0
109;;4.0;2.0;2.0;287.0;3.0;1468.0;7.0;7.0;1971.0;2.0
110;88.0;;2.0;;;;7837.761595;3.0;1.0;;1.0
111;;4.0;2.0;4.0;1500.0;2.0;11955.0;7.0;7.0;1955.0;2.0
112;;4.0;2.0;3.0;362.0;3.0;3462.0;7.0;7.0;1910.0;2.0
113;;4.0;3.0;1.0;12.0;6.0;1103.0;;7.0;1955.0;1.0
114;;;2.0;;;;3761.8282759999997;3.0;4.0;;4.0
115;;4.0;2.0;1.0;464.0;3.0;2215.0;7.0;7.0;1932.0;2.0
116;;;2.0;;;;3837.0797060000004;3.0;4.0;;4.0
117;;4.0;2.0;2.0;197.0;4.0;1391.0;7.0;7.0;1971.0;2.0
118;;4.0;2.0;2.0;875.0;3.0;11201.0;7.0;7.0;1932.0;2.0
119;;;2.0;;;;5707.867417;3.0;4.0;;4.0
120;;;2.0;;;;4507.560657;3.0;4.0;;4.0
121;;4.0;2.0;3.0;1695.0;2.0;12924.0;7.0;7.0;1971.0;2.0
122;;;2.0;;;;11568.374459999999;3.0;4.0;;5.0
123;;4.0;3.0;3.0;34.0;3.0;705.0;8.0;7.0;1982.0;4.0
124;83.0;;2.0;;;;3446.3296880000003;3.0;1.0;;1.0
125;;4.0;2.0;3.0;524.0;3.0;2692.0;7.0;7.0;1910.0;2.0
126;;4.0;2.0;3.0;1140.0;3.0;11285.0;7.0;7.0;1955.0;2.0
127;;;2.0;;;;3830.948108;3.0;4.0;;4.0
128;;4.0;2.0;1.0;392.0;3.0;2193.0;7.0;7.0;1971.0;2.0
129;;;2.0;;;;16645.1518;3.0;5.0;;3.0
130;;;2.0;;;;1681.9;3.0;8.0;;1.0
131;;4.0;2.0;2.0;403.0;2.0;2151.0;7.0;7.0;1971.0;2.0
132;;4.0;2.0;1.0;389.0;3.0;1584.0;7.0;7.0;1955.0;2.0
133;46.0;;2.0;;;;21437.08854;3.0;1.0;;4.0
134;;;2.0;;;;12796.9;3.0;8.0;;3.0
135;;4.0;2.0;3.0;856.0;6.0;8794.0;7.0;7.0;1971.0;2.0
136;;;2.0;;;;15681.19027;3.0;4.0;;4.0
137;;4.0;2.0;16.0;;5.0;5843.0;3.0;7.0;;4.0
138;;4.0;2.0;2.0;219.0;4.0;1597.0;7.0;7.0;1910.0;2.0
139;;4.0;2.0;4.0;;6.0;2844.0;7.0;7.0;1982.0;2.0
140;;4.0;2.0;1.0;149.0;3.0;1295.0;7.0;7.0;1971.0;2.0
141;;;2.0;;;;6754.884227;3.0;1.0;;1.0
142;;;2.0;;;;11546.82097;3.0;4.0;;3.0
143;;1.0;2.0;2.0;1400.0;;14475.0;7.0;7.0;;2.0
144;;;2.0;;;;15497.521040000001;3.0;4.0;;4.0
145;;;2.0;;;2.0;1460.0;3.0;7.0;;3.0
146;;4.0;2.0;4.0;1598.0;4.0;9516.0;7.0;7.0;1932.0;2.0
147;;;2.0;;;;4106.591309;3.0;5.0;;3.0
148;;4.0;2.0;2.0;909.0;3.0;6382.0;7.0;7.0;1955.0;2.0
149;;;2.0;;;;12755.30319;3.0;3.0;;1.0
150;;2.0;3.0;7.0;188.0;2.0;3155.0;6.0;7.0;;1.0
151;;4.0;2.0;1.0;230.0;4.0;1201.0;7.0;7.0;1971.0;2.0
152;;;2.0;;;2.0;1578.0;3.0;7.0;;1.0
153;;;2.0;;;;4420.1389340000005;3.0;1.0;;1.0
154;85.0;;2.0;;;;5255.429807;3.0;1.0;;1.0
155;;;2.0;;;;8669.057639;3.0;4.0;;4.0
156;;;2.0;;;;12244.33669;3.0;5.0;;1.0
157;;4.0;2.0;3.0;1395.0;2.0;11247.0;7.0;7.0;1971.0;2.0
158;;4.0;2.0;2.0;124.0;4.0;1589.0;7.0;7.0;1955.0;2.0
159;;;2.0;;;;8686.4305;3.0;4.0;;4.0
160;;;2.0;;;;20115.91498;3.0;5.0;;4.0
161;91.0;;2.0;;;;7451.285115000001;3.0;1.0;;1.0
162;;;2.0;;;;1704.0268260000003;3.0;4.0;;5.0
163;;4.0;2.0;1.0;214.0;3.0;1432.0;7.0;7.0;1982.0;2.0
164;;4.0;3.0;2.0;133.0;4.0;1805.0;;7.0;1932.0;1.0
165;;;2.0;;;;887.4094560000001;3.0;4.0;;5.0
166;;;2.0;;;;1885.094773;3.0;4.0;;4.0
167;;4.0;2.0;2.0;262.0;2.0;1769.0;7.0;7.0;1982.0;2.0
168;47.0;;2.0;;;;2693.350873;3.0;1.0;;1.0
169;;;2.0;;;;3673.198814;3.0;4.0;;4.0
170;;4.0;2.0;8.0;;3.0;7721.0;3.0;7.0;;4.0
171;;4.0;3.0;2.0;;2.0;689.0;;7.0;1982.0;1.0
172;;;2.0;;;;7462.433475;3.0;4.0;;3.0
173;;4.0;2.0;2.0;322.0;2.0;2253.0;7.0;7.0;1955.0;2.0
174;;4.0;3.0;2.0;33.0;;432.0;;7.0;1982.0;1.0
175;;4.0;2.0;4.0;1598.0;3.0;14868.0;7.0;7.0;1955.0;2.0
176;;;2.0;;;;3913.9104869999996;3.0;4.0;;1.0
177;;;2.0;;;;2670.96125;3.0;5.0;;1.0
178;;4.0;2.0;1.0;270.0;3.0;6149.0;7.0;7.0;1982.0;2.0
179;;;2.0;;;;3921.8072420000003;3.0;5.0;;1.0
180;;;2.0;;;;4120.433856000001;3.0;4.0;;4.0
181;;;2.0;;;;7271.332004000001;3.0;5.0;;3.0
182;94.0;;2.0;;;;12239.50574;3.0;1.0;;1.0
183;;;2.0;;;;2766.465534;3.0;5.0;;1.0
184;;;2.0;;;;11102.74463;3.0;1.0;;1.0
185;;;2.0;;;;8173.327231;3.0;4.0;;1.0
186;;;2.0;;;1.0;2293.0;3.0;7.0;;1.0
187;;;2.0;;;;1070.614172;3.0;4.0;;1.0
188;;;2.0;;1947.0;;8558.317262999999;3.0;1.0;;1.0
189;;;2.0;;;;1555.567832;3.0;5.0;;2.0
190;;;2.0;;;;6891.544540000001;3.0;5.0;;1.0
191;;;2.0;;;;1697.9881309999998;3.0;4.0;;4.0
192;;;2.0;;;;9162.465472;3.0;4.0;;4.0
193;;;2.0;;;;4562.280524;3.0;5.0;;4.0
194;;;2.0;;;;2335.4885170000002;3.0;5.0;;3.0
195;;;2.0;;;;51394.868630000004;3.0;5.0;;4.0
196;;4.0;3.0;3.0;293.0;4.0;14165.0;;7.0;1910.0;1.0
197;;;2.0;;;;8099.9338609999995;3.0;1.0;;1.0
198;;;2.0;;;;4541.191543;3.0;4.0;;4.0
199;86.0;;2.0;;;;8824.670164;3.0;1.0;;1.0
200;;;2.0;;;;4559.493434;3.0;5.0;;3.0
201;;;2.0;;;;12411.283379999999;3.0;4.0;;4.0
202;;;2.0;;;;1186.650019;3.0;5.0;;3.0
203;;;2.0;;;;7028.11195;3.0;5.0;;3.0
204;;;2.0;;;;5525.498828;3.0;1.0;;1.0
205;;;2.0;;;2.0;4209.0;3.0;7.0;;3.0
206;;;2.0;;;;4931.012531;3.0;1.0;;1.0
207;;;2.0;;;;2909.350348;3.0;4.0;;1.0
208;;;2.0;;;;10856.08716;3.0;4.0;;5.0
209;;;2.0;;511.0;;2521.851935;3.0;1.0;;5.0
210;91.0;;2.0;;;;4900.447443999999;3.0;1.0;;1.0
211;85.0;;2.0;;;;10874.66776;3.0;1.0;;4.0
212;49.0;;2.0;;;;16494.92765;3.0;1.0;;4.0
213;;;2.0;;;;3051.027423;3.0;5.0;;4.0
214;94.0;;2.0;;;;6302.4466170000005;3.0;1.0;;1.0
215;;;2.0;;;3.0;5733.0;3.0;7.0;;3.0
216;;;2.0;;;;400.783542;3.0;5.0;;3.0
217;;;2.0;;;;8913.485432;3.0;5.0;;3.0
218;;;2.0;;;;14463.32485;3.0;5.0;;1.0
219;;;2.0;;;;7013.061664;3.0;3.0;;1.0
220;;;2.0;;;;7702.680633;3.0;4.0;;4.0
221;;;2.0;;;;1846.5400280000001;3.0;4.0;;4.0
222;;;2.0;;;;25900.89189;3.0;4.0;;4.0
223;;;2.0;;;;13254.65682;3.0;1.0;;5.0
224;;4.0;2.0;8.0;;2.0;6013.0;3.0;7.0;;4.0
225;;;2.0;;;5.0;5690.0;3.0;7.0;;3.0
226;;;2.0;;;;3382.226618;3.0;5.0;;4.0
227;;;2.0;;;;5258.495606;3.0;3.0;;3.0
228;9.0;;2.0;;;;9124.189436;3.0;1.0;;1.0
229;;;2.0;;;;6131.505097;3.0;4.0;;4.0
230;;;2.0;;;;6873.1;3.0;8.0;;5.0
231;;;2.0;;;;5327.336729;3.0;3.0;;1.0
232;;;2.0;;;;4367.091321;3.0;4.0;;4.0
233;83.0;;2.0;;;;6929.077351999999;3.0;1.0;;4.0
234;;;2.0;;;;2239.241009;3.0;4.0;;4.0
235;;;2.0;;;;3758.9482829999997;3.0;4.0;;3.0
236;;;2.0;;;;21947.59053;3.0;3.0;;1.0
237;;2.0;3.0;7.0;1815.0;4.0;76203.0;6.0;7.0;1868.0;1.0
238;;4.0;2.0;7.0;;4.0;9548.0;3.0;7.0;;4.0
239;;;2.0;;;;11307.59574;3.0;1.0;;1.0
240;;;2.0;;;;8892.396451;3.0;5.0;;3.0
241;;4.0;2.0;10.0;;3.0;6181.0;3.0;7.0;;4.0
242;;;2.0;;;;10498.038999999999;3.0;4.0;;4.0
243;;;2.0;;;;3772.8837329999997;3.0;4.0;;1.0
244;;;2.0;;;;2187.772747;3.0;5.0;;1.0
245;;;2.0;;;;15232.282980000002;3.0;5.0;;1.0
246;;;2.0;;;;901.437809;3.0;5.0;;1.0
247;;;2.0;;;;8975.544636;3.0;1.0;;1.0
248;;4.0;2.0;7.0;;6.0;9565.0;3.0;7.0;;4.0
249;;;2.0;;;;4697.826000999999;3.0;4.0;;3.0
250;;;2.0;;;;26286.53224;3.0;5.0;;3.0
251;;;2.0;;;;60210.0;3.0;8.0;;5.0
252;;;2.0;;;;2836.421493;3.0;4.0;;3.0
253;;;2.0;;;;2875.254947;3.0;5.0;;4.0
254;45.0;;2.0;;;;16250.96437;3.0;1.0;;4.0
255;;;2.0;;;;9244.0;3.0;8.0;;1.0
256;;4.0;2.0;8.0;;3.0;2937.0;3.0;7.0;;1.0
257;;;2.0;;;;6683.070208;3.0;1.0;;1.0
258;;;2.0;;;;5782.096914;3.0;5.0;;3.0
259;;;2.0;;;;12683.30337;3.0;4.0;;4.0
260;;;2.0;;;;5416.895221;3.0;4.0;;3.0
261;;4.0;3.0;11.0;410.0;6.0;22569.0;6.0;7.0;;1.0
262;;;2.0;;;;10340.47551;3.0;5.0;;4.0
263;;;2.0;;;;2284.1131579999997;3.0;5.0;;3.0
264;;;2.0;;;;11895.67173;3.0;4.0;;4.0
265;;;2.0;;;;3482.468955;3.0;4.0;;1.0
266;;4.0;3.0;5.0;46.0;4.0;1058.0;6.0;7.0;;1.0
267;;;2.0;;;;8030.2;3.0;8.0;;5.0
268;;;2.0;;;;5968.7;3.0;8.0;;5.0
269;;;2.0;;;;1255.305336;3.0;4.0;;3.0
270;56.0;;2.0;;;;21678.07892;3.0;1.0;;4.0
271;;4.0;2.0;1.0;71.0;2.0;1047.0;7.0;7.0;1971.0;2.0
272;;;2.0;;;1.0;6041.0;3.0;7.0;;3.0
273;;;2.0;;;;2173.186976;3.0;5.0;;1.0
274;;;2.0;;;2.0;5960.0;3.0;7.0;;1.0
275;;;2.0;;;;7860.9873450000005;3.0;4.0;;1.0
276;;3.0;2.0;1.0;192.0;5.0;811.0;7.0;7.0;1971.0;2.0
277;;;2.0;;;;17376.670019999998;3.0;4.0;;1.0
278;;;2.0;;;;8019.665669;3.0;5.0;;4.0
279;;;2.0;;;;6033.2;3.0;8.0;;5.0
280;;;2.0;;;;16780.60438;3.0;4.0;;3.0
281;;;2.0;;;;9723.878301;3.0;4.0;;1.0
282;;;2.0;;;;399.297094;3.0;4.0;;3.0
283;;4.0;2.0;6.0;;3.0;3560.0;3.0;7.0;;5.0
284;58.0;;2.0;;;;14241.937;3.0;1.0;;4.0
285;;;2.0;;;;1317.8290550000002;3.0;1.0;;3.0
286;;;2.0;;;;12733.7497;3.0;5.0;;3.0
287;;;2.0;;;;11282.14032;3.0;5.0;;1.0
288;;;2.0;;;;3338.562208;3.0;4.0;;4.0
289;;;2.0;;;1.0;3007.0;3.0;7.0;;3.0
290;;;2.0;;;3.0;2891.0;3.0;7.0;;3.0
291;56.0;;2.0;;;;6582.363356;3.0;1.0;;1.0
292;;5.0;2.0;12.0;;5.0;16221.0;3.0;7.0;;1.0
293;;;2.0;;;;11052.2983;3.0;5.0;;1.0
294;;;2.0;;;;3675.0568740000003;3.0;4.0;;5.0
295;;;2.0;;;;1369.7618320000001;3.0;4.0;;1.0
296;;;2.0;;1370.0;;5385.029492000001;3.0;1.0;;3.0
297;;;2.0;;;;3132.0388390000003;3.0;5.0;;1.0
298;49.0;;2.0;;;;14592.27421;3.0;1.0;;4.0
299;;;2.0;;;;6616.923272;3.0;5.0;;3.0
300;;;2.0;;2417.0;;9319.09993;3.0;1.0;;3.0
301;;;2.0;;;;2842.460188;3.0;5.0;;3.0
302;;;2.0;;3537.0;;15435.92635;3.0;1.0;;3.0
303;;;2.0;;;;19707.32758;3.0;5.0;;4.0
304;;;2.0;;;;3044.059698;3.0;4.0;;1.0
305;;;2.0;;;;8477.677459;3.0;4.0;;3.0
306;;;2.0;;;;4587.921752;3.0;5.0;;5.0
307;;;2.0;;;;8220.614857999999;3.0;5.0;;3.0
308;;;2.0;;;;10371.22641;3.0;5.0;;3.0
309;;;2.0;;;;3174.588413;3.0;5.0;;3.0
310;;;2.0;;;;7287.125514;3.0;4.0;;4.0
311;29.0;;2.0;;;;9285.283238;3.0;1.0;;1.0
312;;;2.0;;;;9811.671636;3.0;4.0;;5.0
313;;;2.0;;;;4806.0579960000005;3.0;5.0;;1.0
314;;;2.0;;;;13759.0272;3.0;5.0;;1.0
315;69.0;;2.0;;;;964.7976550000001;3.0;1.0;;1.0
316;;4.0;3.0;10.0;283.0;4.0;5630.0;6.0;7.0;;1.0
317;;;2.0;;;3.0;4600.0;3.0;7.0;;3.0
318;;;2.0;;;3.0;1515.0;3.0;7.0;;5.0
319;;;2.0;;;;7177.964489;3.0;4.0;;3.0
320;;;2.0;;;;22757.89049;3.0;5.0;;3.0
321;;;2.0;;;;13051.75666;3.0;4.0;;3.0
322;;;2.0;;;;7158.640665000001;3.0;3.0;;1.0
323;;;2.0;;;;16001.984330000001;3.0;3.0;;5.0
324;;;2.0;;;;695.007343;3.0;5.0;;3.0
325;91.0;;2.0;;;;8556.273396999999;3.0;1.0;;1.0
326;;4.0;3.0;9.0;1580.0;4.0;122223.0;6.0;7.0;1200.0;1.0
327;;;2.0;;;;6021.7866539999995;3.0;4.0;;1.0
328;75.0;;2.0;;;;14636.40314;3.0;1.0;;1.0
329;;;2.0;;;;11941.751620000001;3.0;3.0;;3.0
330;;;2.0;;;;576.277309;3.0;5.0;;1.0
331;;4.0;3.0;4.0;340.0;4.0;3365.0;;7.0;1982.0;1.0
332;;;2.0;;;;7831.7229;3.0;5.0;;3.0
333;;;2.0;;;;5332.074782;3.0;1.0;;1.0
334;;;2.0;;;;13038.47154;3.0;5.0;;1.0
335;;4.0;3.0;1.0;;3.0;1063.0;;7.0;1982.0;1.0
336;;;2.0;;;;3328.621587;3.0;1.0;;1.0
337;;;2.0;;;;10710.601059999999;3.0;4.0;;1.0
338;;;2.0;;;;6100.289689;3.0;4.0;;4.0
339;;4.0;3.0;10.0;525.0;4.0;10905.0;6.0;7.0;1889.0;1.0
340;;;2.0;;;;9181.510587;3.0;5.0;;3.0
341;;3.0;2.0;8.0;;4.0;4607.0;3.0;7.0;;4.0
342;;;2.0;;;;3825.6526369999997;3.0;5.0;;3.0
343;;;2.0;;;;7724.048323;3.0;4.0;;4.0
344;;;2.0;;;3.0;1070.0;3.0;7.0;;1.0
345;;;2.0;;;;5453.684809;3.0;1.0;;1.0
346;;;2.0;;;;8445.161409;3.0;5.0;;3.0
347;;;2.0;;;;9269.303922;3.0;4.0;;3.0
348;;;2.0;;4144.0;;15251.5139;3.0;1.0;;3.0
349;;;2.0;;;;9888.59532;3.0;5.0;;4.0
350;;;2.0;;;3.0;1032.0;3.0;7.0;;1.0
351;;;2.0;;;;2365.589089;3.0;1.0;;1.0
352;;;2.0;;2740.0;;10421.67273;3.0;1.0;;1.0
353;;;2.0;;;;846.4392330000001;3.0;4.0;;3.0
354;;4.0;3.0;5.0;1122.0;5.0;25087.0;;7.0;1982.0;1.0
355;;;2.0;;;;6635.225163;3.0;5.0;;5.0
356;;;2.0;;;;5582.169658;3.0;5.0;;4.0
357;;;2.0;;;;7772.26498;3.0;5.0;;1.0
358;;;2.0;;;;1899.3089320000001;3.0;1.0;;1.0
359;;;2.0;;;;8262.235402;3.0;5.0;;5.0
360;;;2.0;;;;2609.087852;3.0;4.0;;5.0
361;;;2.0;;;;8094.731293000001;3.0;1.0;;1.0
362;;;2.0;;;;15887.156219999999;3.0;4.0;;5.0
363;;;2.0;;;;15727.548869999999;3.0;4.0;;4.0
364;;;2.0;;;;6698.492106000001;3.0;5.0;;3.0
365;;;2.0;;1344.0;;5059.5902829999995;3.0;1.0;;3.0
366;;;2.0;;2130.0;;7439.486434;3.0;1.0;;3.0
367;;;2.0;;;;10123.73281;3.0;4.0;;3.0
368;;4.0;3.0;3.0;556.0;5.0;5336.0;;7.0;1982.0;1.0
369;;;2.0;;;;17103.25649;3.0;1.0;;5.0
370;;;2.0;;;;12731.42712;3.0;5.0;;5.0
371;;;2.0;;;;21726.57429;3.0;4.0;;5.0
372;;;2.0;;;;5543.057495;3.0;4.0;;1.0
373;;;2.0;;;;2413.341231;3.0;1.0;;1.0
374;;;2.0;;;;4403.416394;3.0;4.0;;3.0
375;;;2.0;;;;960.0596019999999;3.0;5.0;;2.0
376;;;2.0;;;;8593.5275;3.0;1.0;;1.0
377;;;2.0;;;;6122.958021;3.0;5.0;;5.0
378;;4.0;3.0;10.0;721.0;4.0;18098.0;6.0;7.0;;1.0
379;;;2.0;;;2.0;3948.0;3.0;7.0;;1.0
380;;;2.0;;;;11608.22985;3.0;3.0;;5.0
381;;4.0;2.0;8.0;;5.0;1942.6;3.0;7.0;;1.0
382;;;2.0;;3741.0;;13905.62814;3.0;1.0;;3.0
383;;;2.0;;;;5937.895245000001;3.0;1.0;;5.0
384;;;2.0;;;;17851.49726;3.0;1.0;;5.0
385;;4.0;3.0;9.0;393.0;5.0;10203.0;6.0;7.0;1904.0;1.0
386;;;2.0;;;;9694.892565;3.0;4.0;;1.0
387;;;2.0;;;;6930.470897;3.0;4.0;;5.0
388;;4.0;3.0;7.0;264.0;4.0;3410.0;6.0;7.0;1900.0;1.0
389;;;2.0;;;;9828.301273000001;3.0;4.0;;4.0
390;;;2.0;;;;8479.535519;3.0;5.0;;5.0
391;;;2.0;;;;12236.25413;3.0;5.0;;5.0
392;;;2.0;;;;8339.90231;3.0;5.0;;5.0
393;;;2.0;;;;1966.570704;3.0;4.0;;4.0
394;;;2.0;;;;2884.916859;3.0;4.0;;1.0
395;;;2.0;;;;13275.9316;3.0;4.0;;4.0
396;;;2.0;;3188.0;;12692.77947;3.0;1.0;;1.0
397;;;2.0;;;;11797.28746;3.0;5.0;;3.0
398;;;2.0;;;;2641.418096;3.0;4.0;;5.0
399;;;2.0;;;;12311.31975;3.0;5.0;;5.0
400;;;2.0;;;;941.5719050000001;3.0;5.0;;1.0
401;;;2.0;;;;18806.81881;3.0;5.0;;1.0
402;;;2.0;;;;14672.4495;3.0;4.0;;1.0
403;;;2.0;;;;3758.019253;3.0;4.0;;4.0
404;;;2.0;;;;909.3345640000001;3.0;5.0;;5.0
